Training Model...
| Epoch:   1 | Batch:    200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0046 | Mean Training Loss: 11.0389 | Perplexity: 62251.6523 |
| Epoch:   4 | Batch:   7600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.5970 | Perplexity: 14719.8242 |
| Epoch:   4 | Batch:   7800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.6162 | Perplexity: 15006.4111 |
| Epoch:   4 | Batch:   8000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0054 | Mean Training Loss: 9.6341 | Perplexity: 15276.8252 |
| Epoch:   4 | Batch:   8200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0051 | Mean Training Loss: 9.6467 | Perplexity: 15470.6348 |
| Epoch:   4 | Batch:   8400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.6582 | Perplexity: 15648.9365 |
| Epoch:   4 | Batch:   8600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.6709 | Perplexity: 15850.2314 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| End of Epoch:   4 | Time Taken: 49.1155 | Training Loss: 9.6764 | Training Perplexity: 15936.6572 | Validation Loss: 9.4014 | Validation Perplexity: 12105.3701 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Epoch:   5 | Batch:    200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0059 | Mean Training Loss: 9.6428 | Perplexity: 15411.1719 |
| Epoch:   5 | Batch:    400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.7566 | Perplexity: 17267.1523 |
| Epoch:   5 | Batch:    600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.6982 | Perplexity: 16287.6592 |
| Epoch:   5 | Batch:    800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.7433 | Perplexity: 17040.4355 |
| Epoch:   5 | Batch:   1000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.8511 | Perplexity: 18979.2734 |
| Epoch:   5 | Batch:   1200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.9117 | Perplexity: 20163.9883 |
| Epoch:   5 | Batch:   1400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.9106 | Perplexity: 20143.6348 |
| Epoch:   5 | Batch:   1600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.9505 | Perplexity: 20962.7520 |
| Epoch:   5 | Batch:   1800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.9794 | Perplexity: 21576.8828 |
| Epoch:   5 | Batch:   2000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0044 | Mean Training Loss: 9.9666 | Perplexity: 21302.2891 |
| Epoch:   5 | Batch:   2200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.9770 | Perplexity: 21526.0332 |
| Epoch:   5 | Batch:   2400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.8469 | Perplexity: 18900.2148 |
| Epoch:   5 | Batch:   2600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.8485 | Perplexity: 18930.5938 |
| Epoch:   5 | Batch:   2800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.8161 | Perplexity: 18325.7227 |
| Epoch:   5 | Batch:   3000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.8052 | Perplexity: 18127.5156 |
| Epoch:   5 | Batch:   3200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.7339 | Perplexity: 16880.8691 |
| Epoch:   5 | Batch:   3400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.6871 | Perplexity: 16108.4990 |
| Epoch:   5 | Batch:   3600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.6578 | Perplexity: 15644.0273 |
| Epoch:   5 | Batch:   3800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0051 | Mean Training Loss: 9.6297 | Perplexity: 15209.8389 |
| Epoch:   5 | Batch:   4000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.5987 | Perplexity: 14744.8906 |
| Epoch:   5 | Batch:   4200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.5705 | Perplexity: 14334.8906 |
| Epoch:   5 | Batch:   4400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.5546 | Perplexity: 14109.2979 |
| Epoch:   5 | Batch:   4600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.5599 | Perplexity: 14183.7959 |
| Epoch:   5 | Batch:   4800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.5686 | Perplexity: 14309.0342 |
| Epoch:   5 | Batch:   5000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.5773 | Perplexity: 14433.6035 |
| Epoch:   5 | Batch:   5200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.5763 | Perplexity: 14419.4053 |
| Epoch:   5 | Batch:   5400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.5625 | Perplexity: 14221.5449 |
| Epoch:   5 | Batch:   5600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.5688 | Perplexity: 14310.5215 |
| Epoch:   5 | Batch:   5800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.5001 | Perplexity: 13360.4912 |
| Epoch:   5 | Batch:   6000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.4253 | Perplexity: 12398.0195 |
| Epoch:   5 | Batch:   6200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.3808 | Perplexity: 11858.8398 |
| Epoch:   5 | Batch:   6400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.3158 | Perplexity: 11112.0498 |
| Epoch:   5 | Batch:   6600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.3321 | Perplexity: 11294.7070 |
| Epoch:   5 | Batch:   6800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.3548 | Perplexity: 11553.9434 |
| Epoch:   5 | Batch:   7000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.3692 | Perplexity: 11721.2285 |
| Epoch:   5 | Batch:   7200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.3898 | Perplexity: 11966.0039 |
| Epoch:   5 | Batch:   7400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.4117 | Perplexity: 12230.5430 |
| Epoch:   5 | Batch:   7600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.4324 | Perplexity: 12486.0625 |
| Epoch:   5 | Batch:   7800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.4525 | Perplexity: 12739.7256 |
| Epoch:   5 | Batch:   8000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.4715 | Perplexity: 12984.0820 |
| Epoch:   5 | Batch:   8200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.4848 | Perplexity: 13158.1865 |
| Epoch:   5 | Batch:   8400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0051 | Mean Training Loss: 9.4965 | Perplexity: 13313.3037 |
| Epoch:   5 | Batch:   8600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0076 | Mean Training Loss: 9.5104 | Perplexity: 13499.3008 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| End of Epoch:   5 | Time Taken: 49.1277 | Training Loss: 9.5161 | Training Perplexity: 13576.8037 | Validation Loss: 9.2586 | Validation Perplexity: 10494.2432 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Epoch:   6 | Batch:    200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.4967 | Perplexity: 13316.0596 |
| Epoch:   6 | Batch:    400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.6218 | Perplexity: 15090.2793 |
| Epoch:   6 | Batch:    600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.5564 | Perplexity: 14134.6436 |
| Epoch:   6 | Batch:    800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.6055 | Perplexity: 14846.4404 |
| Epoch:   6 | Batch:   1000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.7192 | Perplexity: 16633.4590 |
| Epoch:   6 | Batch:   1200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.7829 | Perplexity: 17728.3086 |
| Epoch:   6 | Batch:   1400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.7825 | Perplexity: 17720.7520 |
| Epoch:   6 | Batch:   1600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.8231 | Perplexity: 18454.6465 |
| Epoch:   6 | Batch:   1800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.8539 | Perplexity: 19031.8184 |
| Epoch:   6 | Batch:   2000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.8407 | Perplexity: 18782.5234 |
| Epoch:   6 | Batch:   2200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0045 | Mean Training Loss: 9.8526 | Perplexity: 19007.6953 |
| Epoch:   6 | Batch:   2400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.7190 | Perplexity: 16629.8730 |
| Epoch:   6 | Batch:   2600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.7204 | Perplexity: 16653.4746 |
| Epoch:   6 | Batch:   2800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.6872 | Perplexity: 16110.6338 |
| Epoch:   6 | Batch:   3000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0040 | Mean Training Loss: 9.6765 | Perplexity: 15939.1963 |
| Epoch:   6 | Batch:   3200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.6044 | Perplexity: 14829.7148 |
| Epoch:   6 | Batch:   3400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.5561 | Perplexity: 14130.5059 |
| Epoch:   6 | Batch:   3600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0051 | Mean Training Loss: 9.5267 | Perplexity: 13720.6729 |
| Epoch:   6 | Batch:   3800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.4984 | Perplexity: 13337.9199 |
| Epoch:   6 | Batch:   4000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.4666 | Perplexity: 12921.3555 |
| Epoch:   6 | Batch:   4200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.4372 | Perplexity: 12545.9824 |
| Epoch:   6 | Batch:   4400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.4215 | Perplexity: 12350.8975 |
| Epoch:   6 | Batch:   4600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.4269 | Perplexity: 12418.5859 |
| Epoch:   6 | Batch:   4800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.4365 | Perplexity: 12538.3398 |
| Epoch:   6 | Batch:   5000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0070 | Mean Training Loss: 9.4456 | Perplexity: 12652.1973 |
| Epoch:   6 | Batch:   5200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.4451 | Perplexity: 12646.5879 |
| Epoch:   6 | Batch:   5400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.4315 | Perplexity: 12475.3857 |
| Epoch:   6 | Batch:   5600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.4386 | Perplexity: 12563.8711 |
| Epoch:   6 | Batch:   5800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.3701 | Perplexity: 11732.2998 |
| Epoch:   6 | Batch:   6000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.2961 | Perplexity: 10895.5439 |
| Epoch:   6 | Batch:   6200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.2531 | Perplexity: 10436.4658 |
| Epoch:   6 | Batch:   6400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.1888 | Perplexity: 9786.5713 |
| Epoch:   6 | Batch:   6600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.2069 | Perplexity: 9966.0420 |
| Epoch:   6 | Batch:   6800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.2312 | Perplexity: 10210.4092 |
| Epoch:   6 | Batch:   7000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.2465 | Perplexity: 10367.7295 |
| Epoch:   6 | Batch:   7200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.2681 | Perplexity: 10594.0859 |
| Epoch:   6 | Batch:   7400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0046 | Mean Training Loss: 9.2908 | Perplexity: 10838.3281 |
| Epoch:   6 | Batch:   7600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0051 | Mean Training Loss: 9.3122 | Perplexity: 11072.2129 |
| Epoch:   6 | Batch:   7800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.3327 | Perplexity: 11301.7422 |
| Epoch:   6 | Batch:   8000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.3521 | Perplexity: 11523.5498 |
| Epoch:   6 | Batch:   8200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0054 | Mean Training Loss: 9.3661 | Perplexity: 11685.2891 |
| Epoch:   6 | Batch:   8400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.3780 | Perplexity: 11825.1182 |
| Epoch:   6 | Batch:   8600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0046 | Mean Training Loss: 9.3927 | Perplexity: 12000.1270 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| End of Epoch:   6 | Time Taken: 49.1334 | Training Loss: 9.3987 | Training Perplexity: 12072.4658 | Validation Loss: 9.1576 | Validation Perplexity: 9486.0586 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Epoch:   7 | Batch:    200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.4042 | Perplexity: 12139.8555 |
| Epoch:   7 | Batch:    400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.5325 | Perplexity: 13801.0674 |
| Epoch:   7 | Batch:    600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.4606 | Perplexity: 12843.2803 |
| Epoch:   7 | Batch:    800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.5077 | Perplexity: 13463.5205 |
| Epoch:   7 | Batch:   1000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.6246 | Perplexity: 15132.6201 |
| Epoch:   7 | Batch:   1200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.6889 | Perplexity: 16137.5898 |
| Epoch:   7 | Batch:   1400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.6890 | Perplexity: 16138.7598 |
| Epoch:   7 | Batch:   1600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.7291 | Perplexity: 16799.1582 |
| Epoch:   7 | Batch:   1800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.7602 | Perplexity: 17330.5352 |
| Epoch:   7 | Batch:   2000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.7466 | Perplexity: 17096.3320 |
| Epoch:   7 | Batch:   2200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.7605 | Perplexity: 17334.8496 |
| Epoch:   7 | Batch:   2400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.6255 | Perplexity: 15146.4375 |
| Epoch:   7 | Batch:   2600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.6259 | Perplexity: 15151.7686 |
| Epoch:   7 | Batch:   2800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.5922 | Perplexity: 14650.4170 |
| Epoch:   7 | Batch:   3000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0052 | Mean Training Loss: 9.5814 | Perplexity: 14493.1221 |
| Epoch:   7 | Batch:   3200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.5087 | Perplexity: 13476.4678 |
| Epoch:   7 | Batch:   3400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.4600 | Perplexity: 12835.2480 |
| Epoch:   7 | Batch:   3600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.4309 | Perplexity: 12468.1416 |
| Epoch:   7 | Batch:   3800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0051 | Mean Training Loss: 9.4031 | Perplexity: 12125.9941 |
| Epoch:   7 | Batch:   4000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.3703 | Perplexity: 11734.7393 |
| Epoch:   7 | Batch:   4200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.3394 | Perplexity: 11377.7451 |
| Epoch:   7 | Batch:   4400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.3240 | Perplexity: 11203.7012 |
| Epoch:   7 | Batch:   4600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.3297 | Perplexity: 11267.2617 |
| Epoch:   7 | Batch:   4800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.3396 | Perplexity: 11379.5469 |
| Epoch:   7 | Batch:   5000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0040 | Mean Training Loss: 9.3491 | Perplexity: 11488.6123 |
| Epoch:   7 | Batch:   5200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.3490 | Perplexity: 11486.7715 |
| Epoch:   7 | Batch:   5400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.3359 | Perplexity: 11338.1992 |
| Epoch:   7 | Batch:   5600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.3438 | Perplexity: 11427.5508 |
| Epoch:   7 | Batch:   5800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.2756 | Perplexity: 10674.2949 |
| Epoch:   7 | Batch:   6000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.2027 | Perplexity: 9923.7412 |
| Epoch:   7 | Batch:   6200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.1603 | Perplexity: 9512.1758 |
| Epoch:   7 | Batch:   6400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.0965 | Perplexity: 8924.4248 |
| Epoch:   7 | Batch:   6600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0054 | Mean Training Loss: 9.1158 | Perplexity: 9097.7275 |
| Epoch:   7 | Batch:   6800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.1412 | Perplexity: 9331.7705 |
| Epoch:   7 | Batch:   7000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.1569 | Perplexity: 9479.8281 |
| Epoch:   7 | Batch:   7200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.1788 | Perplexity: 9689.8848 |
| Epoch:   7 | Batch:   7400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.2019 | Perplexity: 9915.5215 |
| Epoch:   7 | Batch:   7600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.2234 | Perplexity: 10131.9375 |
| Epoch:   7 | Batch:   7800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.2438 | Perplexity: 10339.9326 |
| Epoch:   7 | Batch:   8000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.2634 | Perplexity: 10544.8457 |
| Epoch:   7 | Batch:   8200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.2776 | Perplexity: 10696.2646 |
| Epoch:   7 | Batch:   8400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.2892 | Perplexity: 10820.6973 |
| Epoch:   7 | Batch:   8600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.3044 | Perplexity: 10986.7285 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| End of Epoch:   7 | Time Taken: 49.1195 | Training Loss: 9.3107 | Training Perplexity: 11055.4258 | Validation Loss: 9.0808 | Validation Perplexity: 8784.5898 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Epoch:   8 | Batch:    200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.3302 | Perplexity: 11273.3027 |
| Epoch:   8 | Batch:    400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.4642 | Perplexity: 12889.2695 |
| Epoch:   8 | Batch:    600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0051 | Mean Training Loss: 9.3860 | Perplexity: 11919.8984 |
| Epoch:   8 | Batch:    800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0054 | Mean Training Loss: 9.4341 | Perplexity: 12507.1084 |
| Epoch:   8 | Batch:   1000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.5510 | Perplexity: 14059.0361 |
| Epoch:   8 | Batch:   1200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.6144 | Perplexity: 14979.6592 |
| Epoch:   8 | Batch:   1400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.6150 | Perplexity: 14988.1904 |
| Epoch:   8 | Batch:   1600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0051 | Mean Training Loss: 9.6525 | Perplexity: 15560.5537 |
| Epoch:   8 | Batch:   1800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0051 | Mean Training Loss: 9.6840 | Perplexity: 16058.2197 |
| Epoch:   8 | Batch:   2000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.6702 | Perplexity: 15838.2646 |
| Epoch:   8 | Batch:   2200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.6854 | Perplexity: 16080.8701 |
| Epoch:   8 | Batch:   2400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.5490 | Perplexity: 14031.0693 |
| Epoch:   8 | Batch:   2600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.5476 | Perplexity: 14010.8105 |
| Epoch:   8 | Batch:   2800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.5136 | Perplexity: 13542.9102 |
| Epoch:   8 | Batch:   3000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0051 | Mean Training Loss: 9.5027 | Perplexity: 13395.2061 |
| Epoch:   8 | Batch:   3200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.4304 | Perplexity: 12461.9248 |
| Epoch:   8 | Batch:   3400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.3819 | Perplexity: 11870.9697 |
| Epoch:   8 | Batch:   3600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.3532 | Perplexity: 11536.2070 |
| Epoch:   8 | Batch:   3800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.3254 | Perplexity: 11219.7930 |
| Epoch:   8 | Batch:   4000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.2923 | Perplexity: 10853.7695 |
| Epoch:   8 | Batch:   4200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.2603 | Perplexity: 10512.6543 |
| Epoch:   8 | Batch:   4400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.2447 | Perplexity: 10349.4736 |
| Epoch:   8 | Batch:   4600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0047 | Mean Training Loss: 9.2501 | Perplexity: 10405.3301 |
| Epoch:   8 | Batch:   4800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0050 | Mean Training Loss: 9.2605 | Perplexity: 10514.1182 |
| Epoch:   8 | Batch:   5000/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.2700 | Perplexity: 10615.1523 |
| Epoch:   8 | Batch:   5200/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0048 | Mean Training Loss: 9.2703 | Perplexity: 10617.9258 |
| Epoch:   8 | Batch:   5400/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.2576 | Perplexity: 10483.6104 |
| Epoch:   8 | Batch:   5600/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0029 | Mean Training Loss: 9.2661 | Perplexity: 10573.0518 |
| Epoch:   8 | Batch:   5800/  8747 | Learning Rate: 0.0010000 | ms/batch 0.0049 | Mean Training Loss: 9.1990 | Perplexity: 9887.1650 |
